,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary,Overtime_Hours,Log_avg_hours,Norm_satisfaction,Norm_evaluation,Poly_0,Poly_1,Poly_2,Poly_3,Poly_4,job_satisfaction,salary_multiplier,years_since_promotion
131,0.38,0.57,2.0,140.0,3.0,0.0,1.0,0.0,support,low,100.0,4.948759890378168,0.31868131868131866,0.3281249999999999,0.38,0.57,0.1444,0.2166,0.32489999999999997,0.2166,,3.0
132,0.9,1.0,5.0,221.0,5.0,0.0,1.0,0.0,support,low,121.0,5.402677381872279,0.8901098901098901,1.0,0.9,1.0,0.81,0.9,1.0,0.9,,5.0
133,0.44,0.51,2.0,138.0,3.0,0.0,1.0,0.0,support,low,98.0,4.9344739331306915,0.3846153846153846,0.234375,0.44,0.51,0.1936,0.22440000000000002,0.2601,0.22440000000000002,,3.0
134,0.36,0.5,2.0,132.0,3.0,0.0,1.0,0.0,technical,low,92.0,4.890349128221754,0.29670329670329665,0.21875,0.36,0.5,0.1296,0.18,0.25,0.18,,3.0
135,0.31,0.84,7.0,133.0,5.0,0.0,1.0,0.0,technical,low,-7.0,4.897839799950911,0.24175824175824173,0.75,0.31,0.84,0.0961,0.26039999999999996,0.7055999999999999,0.26039999999999996,,5.0
136,0.1,0.84,6.0,283.0,4.0,1.0,1.0,0.0,technical,low,163.0,5.648974238161206,0.010989010989011005,0.75,0.1,0.84,0.010000000000000002,0.084,0.7055999999999999,0.084,,4.0
137,0.42,0.48,2.0,129.0,3.0,0.0,1.0,0.0,management,low,89.0,4.867534450455582,0.36263736263736257,0.1875,0.42,0.48,0.17639999999999997,0.20159999999999997,0.2304,0.20159999999999997,,3.0
138,0.74,1.0,4.0,249.0,5.0,0.0,1.0,0.0,IT,low,169.0,5.521460917862246,0.7142857142857142,1.0,0.74,1.0,0.5476,0.74,1.0,0.74,,5.0
139,0.73,0.87,5.0,257.0,5.0,0.0,1.0,0.0,IT,low,157.0,5.552959584921617,0.7032967032967032,0.796875,0.73,0.87,0.5328999999999999,0.6351,0.7569,0.6351,,5.0
140,0.09,0.96,6.0,245.0,4.0,0.0,1.0,0.0,IT,low,125.0,5.5053315359323625,0.0,0.9375,0.09,0.96,0.0081,0.08639999999999999,0.9216,0.08639999999999999,,4.0
141,0.45,0.53,2.0,155.0,3.0,0.0,1.0,0.0,IT,low,115.0,5.049856007249537,0.3956043956043956,0.265625,0.45,0.53,0.2025,0.23850000000000002,0.28090000000000004,0.23850000000000002,,3.0
142,0.11,0.8,6.0,256.0,4.0,0.0,1.0,0.0,IT,low,136.0,5.54907608489522,0.021978021978021983,0.6875,0.11,0.8,0.0121,0.08800000000000001,0.6400000000000001,0.08800000000000001,,4.0
143,0.37,0.47,2.0,152.0,3.0,0.0,1.0,0.0,product_mng,low,112.0,5.030437921392435,0.30769230769230765,0.171875,0.37,0.47,0.1369,0.1739,0.22089999999999999,0.1739,,3.0
144,0.84,0.99,4.0,267.0,5.0,0.0,1.0,0.0,product_mng,low,187.0,5.5909869805108565,0.824175824175824,0.984375,0.84,0.99,0.7055999999999999,0.8316,0.9801,0.8316,,5.0
145,0.41,0.46,2.0,151.0,3.0,0.0,1.0,0.0,product_mng,low,111.0,5.0238805208462765,0.35164835164835156,0.15625,0.41,0.46,0.16809999999999997,0.1886,0.2116,0.1886,,3.0
146,0.76,0.92,4.0,239.0,5.0,0.0,1.0,0.0,product_mng,low,159.0,5.480638923341991,0.7362637362637362,0.875,0.76,0.92,0.5776,0.6992,0.8464,0.6992,,5.0
147,0.11,0.87,6.0,306.0,4.0,0.0,1.0,0.0,IT,low,186.0,5.726847747587197,0.021978021978021983,0.796875,0.11,0.87,0.0121,0.0957,0.7569,0.0957,,4.0
148,0.84,0.88,4.0,263.0,5.0,1.0,1.0,0.0,marketing,low,183.0,5.575949103146316,0.824175824175824,0.8125,0.84,0.88,0.7055999999999999,0.7392,0.7744,0.7392,,5.0
149,0.39,0.5,2.0,147.0,3.0,0.0,1.0,0.0,marketing,low,107.0,4.997212273764115,0.32967032967032966,0.21875,0.39,0.5,0.1521,0.195,0.25,0.195,,3.0
150,0.11,0.91,6.0,278.0,4.0,0.0,1.0,0.0,marketing,low,158.0,5.631211781821365,0.021978021978021983,0.859375,0.11,0.91,0.0121,0.10010000000000001,0.8281000000000001,0.10010000000000001,,4.0
151,0.45,0.56,2.0,154.0,3.0,0.0,1.0,0.0,marketing,low,114.0,5.043425116919247,0.3956043956043956,0.3125000000000001,0.45,0.56,0.2025,0.25200000000000006,0.31360000000000005,0.25200000000000006,,3.0
152,0.37,0.52,2.0,143.0,3.0,0.0,1.0,0.0,marketing,low,103.0,4.969813299576001,0.30769230769230765,0.25,0.37,0.52,0.1369,0.19240000000000002,0.27040000000000003,0.19240000000000002,,3.0
153,0.4,0.52,2.0,155.0,3.0,0.0,1.0,0.0,marketing,low,115.0,5.049856007249537,0.34065934065934067,0.25,0.4,0.52,0.16000000000000003,0.20800000000000002,0.27040000000000003,0.20800000000000002,,3.0
154,0.39,0.48,2.0,160.0,3.0,0.0,1.0,0.0,sales,low,120.0,5.081404364984463,0.32967032967032966,0.1875,0.39,0.48,0.1521,0.1872,0.2304,0.1872,,3.0
155,0.11,0.8,6.0,304.0,4.0,0.0,1.0,0.0,accounting,low,184.0,5.720311776607412,0.021978021978021983,0.6875,0.11,0.8,0.0121,0.08800000000000001,0.6400000000000001,0.08800000000000001,,4.0
156,0.83,1.0,5.0,240.0,5.0,0.0,1.0,0.0,support,low,140.0,5.484796933490655,0.8131868131868131,1.0,0.83,1.0,0.6889,0.83,1.0,0.83,,5.0
157,0.11,0.92,6.0,305.0,4.0,0.0,1.0,0.0,technical,low,185.0,5.723585101952381,0.021978021978021983,0.875,0.11,0.92,0.0121,0.1012,0.8464,0.1012,,4.0
158,0.39,0.5,2.0,136.0,3.0,0.0,1.0,0.0,management,low,96.0,4.919980925828125,0.32967032967032966,0.21875,0.39,0.5,0.1521,0.195,0.25,0.195,,3.0
159,0.45,0.45,2.0,132.0,3.0,0.0,1.0,0.0,marketing,low,92.0,4.890349128221754,0.3956043956043956,0.140625,0.45,0.45,0.2025,0.2025,0.2025,0.2025,,3.0
160,0.1,0.95,7.0,301.0,4.0,0.0,1.0,0.0,marketing,low,161.0,5.71042701737487,0.010989010989011005,0.921875,0.1,0.95,0.010000000000000002,0.095,0.9025,0.095,,4.0
161,0.9,0.98,5.0,243.0,6.0,0.0,1.0,0.0,marketing,low,143.0,5.497168225293202,0.8901098901098901,0.96875,0.9,0.98,0.81,0.882,0.9603999999999999,0.882,,6.0
162,0.45,0.51,2.0,147.0,3.0,0.0,1.0,0.0,sales,low,107.0,4.997212273764115,0.3956043956043956,0.234375,0.45,0.51,0.2025,0.2295,0.2601,0.2295,,3.0
163,0.79,0.89,5.0,239.0,5.0,0.0,1.0,0.0,sales,low,139.0,5.480638923341991,0.7692307692307692,0.828125,0.79,0.89,0.6241000000000001,0.7031000000000001,0.7921,0.7031000000000001,,5.0
164,0.9,0.99,5.0,260.0,5.0,0.0,1.0,0.0,sales,low,160.0,5.564520407322694,0.8901098901098901,0.984375,0.9,0.99,0.81,0.891,0.9801,0.891,,5.0
165,0.11,0.84,7.0,296.0,4.0,0.0,1.0,0.0,sales,low,156.0,5.6937321388027,0.021978021978021983,0.75,0.11,0.84,0.0121,0.0924,0.7055999999999999,0.0924,,4.0
166,0.43,0.55,2.0,129.0,3.0,0.0,1.0,0.0,sales,low,89.0,4.867534450455582,0.3736263736263736,0.2968750000000001,0.43,0.55,0.18489999999999998,0.23650000000000002,0.30250000000000005,0.23650000000000002,,3.0
167,0.31,0.54,5.0,132.0,5.0,0.0,1.0,0.0,sales,low,32.0,4.890349128221754,0.24175824175824173,0.28125,0.31,0.54,0.0961,0.16740000000000002,0.2916,0.16740000000000002,,5.0
168,0.32,0.5,2.0,135.0,5.0,0.0,1.0,0.0,sales,low,95.0,4.912654885736052,0.25274725274725274,0.21875,0.32,0.5,0.1024,0.16,0.25,0.16,,5.0
169,0.45,0.57,2.0,158.0,3.0,0.0,1.0,0.0,sales,low,118.0,5.0689042022202315,0.3956043956043956,0.3281249999999999,0.45,0.57,0.2025,0.2565,0.32489999999999997,0.2565,,3.0
170,0.81,0.99,4.0,259.0,5.0,0.0,1.0,0.0,sales,low,179.0,5.560681631015528,0.7912087912087912,0.984375,0.81,0.99,0.6561000000000001,0.8019000000000001,0.9801,0.8019000000000001,,5.0
171,0.41,0.46,2.0,160.0,3.0,0.0,1.0,1.0,sales,low,120.0,5.081404364984463,0.35164835164835156,0.15625,0.41,0.46,0.16809999999999997,0.1886,0.2116,0.1886,,2.0
172,0.11,0.78,7.0,278.0,4.0,0.0,1.0,0.0,sales,low,138.0,5.631211781821365,0.021978021978021983,0.65625,0.11,0.78,0.0121,0.0858,0.6084,0.0858,,4.0
173,0.1,0.88,6.0,284.0,4.0,0.0,1.0,0.0,sales,low,164.0,5.652489180268651,0.010989010989011005,0.8125,0.1,0.88,0.010000000000000002,0.08800000000000001,0.7744,0.08800000000000001,,4.0
174,0.7,0.53,2.0,274.0,4.0,0.0,1.0,0.0,sales,low,234.0,5.616771097666572,0.6703296703296702,0.265625,0.7,0.53,0.48999999999999994,0.371,0.28090000000000004,0.371,,4.0
175,0.54,0.74,4.0,164.0,2.0,0.0,1.0,0.0,sales,low,84.0,5.10594547390058,0.4945054945054945,0.59375,0.54,0.74,0.2916,0.3996,0.5476,0.3996,,2.0
176,0.41,0.48,2.0,148.0,3.0,0.0,1.0,0.0,sales,low,108.0,5.003946305945459,0.35164835164835156,0.1875,0.41,0.48,0.16809999999999997,0.19679999999999997,0.2304,0.19679999999999997,,3.0
177,0.38,0.5,2.0,140.0,3.0,0.0,1.0,0.0,sales,medium,100.0,4.948759890378168,0.31868131868131866,0.21875,0.38,0.5,0.1444,0.19,0.25,0.19,,3.0
178,0.37,0.51,2.0,127.0,3.0,0.0,1.0,0.0,sales,medium,87.0,4.852030263919617,0.30769230769230765,0.234375,0.37,0.51,0.1369,0.1887,0.2601,0.1887,,3.0
179,0.11,0.85,6.0,308.0,5.0,0.0,1.0,0.0,sales,medium,188.0,5.733341276897746,0.021978021978021983,0.765625,0.11,0.85,0.0121,0.0935,0.7224999999999999,0.0935,,5.0
180,0.4,0.47,2.0,146.0,3.0,0.0,1.0,0.0,sales,medium,106.0,4.990432586778736,0.34065934065934067,0.171875,0.4,0.47,0.16000000000000003,0.188,0.22089999999999999,0.188,,3.0
181,0.1,0.84,6.0,261.0,4.0,0.0,1.0,0.0,accounting,medium,141.0,5.568344503761097,0.010989010989011005,0.75,0.1,0.84,0.010000000000000002,0.084,0.7055999999999999,0.084,,4.0
182,0.89,0.99,5.0,257.0,5.0,0.0,1.0,0.0,accounting,medium,157.0,5.552959584921617,0.879120879120879,0.984375,0.89,0.99,0.7921,0.8811,0.9801,0.8811,,5.0
183,0.11,0.8,6.0,285.0,4.0,0.0,1.0,0.0,accounting,medium,165.0,5.655991810819852,0.021978021978021983,0.6875,0.11,0.8,0.0121,0.08800000000000001,0.6400000000000001,0.08800000000000001,,4.0
184,0.36,0.55,2.0,141.0,3.0,0.0,1.0,0.0,hr,medium,101.0,4.955827057601261,0.29670329670329665,0.2968750000000001,0.36,0.55,0.1296,0.198,0.30250000000000005,0.198,,3.0
185,0.4,0.46,2.0,127.0,3.0,0.0,1.0,0.0,hr,medium,87.0,4.852030263919617,0.34065934065934067,0.15625,0.4,0.46,0.16000000000000003,0.18400000000000002,0.2116,0.18400000000000002,,3.0
186,0.09,0.85,6.0,297.0,4.0,0.0,1.0,0.0,hr,medium,177.0,5.697093486505405,0.0,0.765625,0.09,0.85,0.0081,0.0765,0.7224999999999999,0.0765,,4.0
187,0.4,0.46,2.0,143.0,3.0,0.0,1.0,0.0,hr,medium,103.0,4.969813299576001,0.34065934065934067,0.15625,0.4,0.46,0.16000000000000003,0.18400000000000002,0.2116,0.18400000000000002,,3.0
188,0.37,0.55,2.0,152.0,3.0,0.0,1.0,0.0,technical,medium,112.0,5.030437921392435,0.30769230769230765,0.2968750000000001,0.37,0.55,0.1369,0.20350000000000001,0.30250000000000005,0.20350000000000001,,3.0
189,0.44,0.51,2.0,156.0,3.0,0.0,1.0,0.0,technical,high,116.0,5.056245805348308,0.3846153846153846,0.234375,0.44,0.51,0.1936,0.22440000000000002,0.2601,0.22440000000000002,,3.0
190,0.09,0.8,7.0,283.0,5.0,0.0,1.0,0.0,technical,low,143.0,5.648974238161206,0.0,0.6875,0.09,0.8,0.0081,0.072,0.6400000000000001,0.072,,5.0
191,0.92,0.87,4.0,226.0,6.0,1.0,1.0,0.0,technical,medium,146.0,5.424950017481403,0.9120879120879121,0.796875,0.92,0.87,0.8464,0.8004,0.7569,0.8004,,6.0
192,0.74,0.91,4.0,232.0,5.0,0.0,1.0,0.0,technical,medium,152.0,5.4510384535657,0.7142857142857142,0.859375,0.74,0.91,0.5476,0.6734,0.8281000000000001,0.6734,,5.0
193,0.09,0.82,6.0,249.0,4.0,0.0,1.0,0.0,technical,medium,129.0,5.521460917862246,0.0,0.71875,0.09,0.82,0.0081,0.07379999999999999,0.6723999999999999,0.07379999999999999,,4.0
194,0.89,0.95,4.0,275.0,5.0,0.0,1.0,0.0,technical,medium,195.0,5.62040086571715,0.879120879120879,0.921875,0.89,0.95,0.7921,0.8454999999999999,0.9025,0.8454999999999999,,5.0
195,0.09,0.8,6.0,304.0,4.0,0.0,1.0,0.0,technical,low,184.0,5.720311776607412,0.0,0.6875,0.09,0.8,0.0081,0.072,0.6400000000000001,0.072,,4.0
196,0.27,0.54,7.0,278.0,3.0,0.0,1.0,0.0,technical,low,138.0,5.631211781821365,0.19780219780219782,0.28125,0.27,0.54,0.0729,0.1458,0.2916,0.1458,,3.0
197,0.1,0.91,6.0,287.0,4.0,0.0,1.0,0.0,technical,low,167.0,5.662960480135946,0.010989010989011005,0.859375,0.1,0.91,0.010000000000000002,0.09100000000000001,0.8281000000000001,0.09100000000000001,,4.0
198,0.1,0.89,7.0,285.0,4.0,0.0,1.0,0.0,technical,low,145.0,5.655991810819852,0.010989010989011005,0.828125,0.1,0.89,0.010000000000000002,0.08900000000000001,0.7921,0.08900000000000001,,4.0
199,0.77,0.94,5.0,226.0,6.0,0.0,1.0,0.0,support,low,126.0,5.424950017481403,0.7472527472527472,0.90625,0.77,0.94,0.5929,0.7238,0.8835999999999999,0.7238,,6.0
200,0.9,0.82,5.0,259.0,5.0,0.0,1.0,0.0,support,low,159.0,5.560681631015528,0.8901098901098901,0.71875,0.9,0.82,0.81,0.738,0.6723999999999999,0.738,,5.0
201,0.39,0.5,2.0,135.0,3.0,0.0,1.0,0.0,support,low,95.0,4.912654885736052,0.32967032967032966,0.21875,0.39,0.5,0.1521,0.195,0.25,0.195,,3.0
202,0.76,1.0,5.0,219.0,5.0,0.0,1.0,0.0,support,low,119.0,5.393627546352362,0.7362637362637362,1.0,0.76,1.0,0.5776,0.76,1.0,0.76,,5.0
203,0.1,0.93,6.0,256.0,4.0,0.0,1.0,0.0,support,low,136.0,5.54907608489522,0.010989010989011005,0.890625,0.1,0.93,0.010000000000000002,0.09300000000000001,0.8649000000000001,0.09300000000000001,,4.0
204,0.87,0.9,5.0,254.0,6.0,0.0,1.0,0.0,support,low,154.0,5.541263545158426,0.8571428571428571,0.84375,0.87,0.9,0.7569,0.783,0.81,0.783,,6.0
205,0.38,0.5,2.0,153.0,3.0,0.0,1.0,0.0,support,low,113.0,5.0369526024136295,0.31868131868131866,0.21875,0.38,0.5,0.1444,0.19,0.25,0.19,,3.0
206,0.77,0.99,5.0,228.0,5.0,0.0,1.0,0.0,support,low,128.0,5.43372200355424,0.7472527472527472,0.984375,0.77,0.99,0.5929,0.7623,0.9801,0.7623,,5.0
207,0.78,0.87,4.0,228.0,5.0,0.0,1.0,0.0,support,low,148.0,5.43372200355424,0.7582417582417582,0.796875,0.78,0.87,0.6084,0.6786,0.7569,0.6786,,5.0
208,0.44,0.5,2.0,128.0,3.0,0.0,1.0,0.0,support,low,88.0,4.859812404361672,0.3846153846153846,0.21875,0.44,0.5,0.1936,0.22,0.25,0.22,,3.0
209,0.38,0.52,2.0,153.0,3.0,0.0,1.0,0.0,support,low,113.0,5.0369526024136295,0.31868131868131866,0.25,0.38,0.52,0.1444,0.1976,0.27040000000000003,0.1976,,3.0
210,0.43,0.46,2.0,156.0,3.0,0.0,1.0,0.0,technical,low,116.0,5.056245805348308,0.3736263736263736,0.15625,0.43,0.46,0.18489999999999998,0.1978,0.2116,0.1978,,3.0
211,0.39,0.5,4.0,294.0,3.0,0.0,1.0,0.0,technical,low,214.0,5.68697535633982,0.32967032967032966,0.21875,0.39,0.5,0.1521,0.195,0.25,0.195,,3.0
212,0.88,1.0,5.0,219.0,5.0,0.0,1.0,0.0,technical,low,119.0,5.393627546352362,0.868131868131868,1.0,0.88,1.0,0.7744,0.88,1.0,0.88,,5.0
213,0.45,0.46,2.0,153.0,3.0,0.0,1.0,0.0,management,low,113.0,5.0369526024136295,0.3956043956043956,0.15625,0.45,0.46,0.2025,0.20700000000000002,0.2116,0.20700000000000002,,3.0
214,0.4,0.53,2.0,151.0,3.0,0.0,1.0,0.0,IT,low,111.0,5.0238805208462765,0.34065934065934067,0.265625,0.4,0.53,0.16000000000000003,0.21200000000000002,0.28090000000000004,0.21200000000000002,,3.0
215,0.36,0.51,2.0,155.0,3.0,0.0,1.0,0.0,IT,low,115.0,5.049856007249537,0.29670329670329665,0.234375,0.36,0.51,0.1296,0.18359999999999999,0.2601,0.18359999999999999,,3.0
216,0.36,0.48,2.0,158.0,3.0,0.0,1.0,0.0,IT,low,118.0,5.0689042022202315,0.29670329670329665,0.1875,0.36,0.48,0.1296,0.17279999999999998,0.2304,0.17279999999999998,,3.0
217,0.9,0.98,5.0,245.0,5.0,0.0,1.0,0.0,IT,low,145.0,5.5053315359323625,0.8901098901098901,0.96875,0.9,0.98,0.81,0.882,0.9603999999999999,0.882,,5.0
218,0.43,0.53,2.0,131.0,3.0,0.0,1.0,0.0,IT,low,91.0,4.882801922586371,0.3736263736263736,0.265625,0.43,0.53,0.18489999999999998,0.22790000000000002,0.28090000000000004,0.22790000000000002,,3.0
219,0.89,0.87,5.0,225.0,5.0,0.0,1.0,0.0,product_mng,low,125.0,5.420534999272286,0.879120879120879,0.796875,0.89,0.87,0.7921,0.7743,0.7569,0.7743,,5.0
220,0.1,0.84,6.0,286.0,4.0,0.0,1.0,0.0,product_mng,low,166.0,5.659482215759621,0.010989010989011005,0.75,0.1,0.84,0.010000000000000002,0.084,0.7055999999999999,0.084,,4.0
221,0.37,0.5,2.0,135.0,3.0,0.0,1.0,0.0,product_mng,low,95.0,4.912654885736052,0.30769230769230765,0.21875,0.37,0.5,0.1369,0.185,0.25,0.185,,3.0
222,0.37,0.51,2.0,153.0,3.0,0.0,1.0,0.0,product_mng,low,113.0,5.0369526024136295,0.30769230769230765,0.234375,0.37,0.51,0.1369,0.1887,0.2601,0.1887,,3.0
223,0.87,0.9,5.0,252.0,5.0,0.0,1.0,0.0,IT,low,152.0,5.53338948872752,0.8571428571428571,0.84375,0.87,0.9,0.7569,0.783,0.81,0.783,,5.0
224,0.4,0.56,2.0,149.0,3.0,0.0,1.0,0.0,accounting,low,109.0,5.0106352940962555,0.34065934065934067,0.3125000000000001,0.4,0.56,0.16000000000000003,0.22400000000000003,0.31360000000000005,0.22400000000000003,,3.0
225,0.9,0.97,4.0,258.0,5.0,0.0,1.0,0.0,accounting,low,178.0,5.556828061699537,0.8901098901098901,0.953125,0.9,0.97,0.81,0.873,0.9409,0.873,,5.0
226,0.37,0.46,2.0,158.0,3.0,0.0,1.0,0.0,hr,low,118.0,5.0689042022202315,0.30769230769230765,0.15625,0.37,0.46,0.1369,0.17020000000000002,0.2116,0.17020000000000002,,3.0
227,0.44,0.54,2.0,149.0,3.0,0.0,1.0,0.0,hr,low,109.0,5.0106352940962555,0.3846153846153846,0.28125,0.44,0.54,0.1936,0.2376,0.2916,0.2376,,3.0
228,0.85,0.95,5.0,236.0,5.0,0.0,1.0,0.0,hr,low,136.0,5.4680601411351315,0.8351648351648351,0.921875,0.85,0.95,0.7224999999999999,0.8075,0.9025,0.8075,,5.0
229,0.78,0.98,5.0,239.0,6.0,0.0,1.0,0.0,marketing,low,139.0,5.480638923341991,0.7582417582417582,0.96875,0.78,0.98,0.6084,0.7644,0.9603999999999999,0.7644,,6.0
230,0.42,0.47,2.0,159.0,3.0,0.0,1.0,0.0,marketing,low,119.0,5.075173815233827,0.36263736263736257,0.171875,0.42,0.47,0.17639999999999997,0.1974,0.22089999999999999,0.1974,,3.0
231,0.92,0.99,5.0,255.0,6.0,0.0,1.0,0.0,sales,low,155.0,5.545177444479562,0.9120879120879121,0.984375,0.92,0.99,0.8464,0.9108,0.9801,0.9108,,6.0
232,0.11,0.83,6.0,244.0,4.0,0.0,1.0,0.0,accounting,low,124.0,5.501258210544727,0.021978021978021983,0.734375,0.11,0.83,0.0121,0.09129999999999999,0.6889,0.09129999999999999,,4.0
233,0.42,0.56,2.0,134.0,3.0,0.0,1.0,0.0,support,low,94.0,4.90527477843843,0.36263736263736257,0.3125000000000001,0.42,0.56,0.17639999999999997,0.23520000000000002,0.31360000000000005,0.23520000000000002,,3.0
234,0.48,0.57,4.0,270.0,4.0,0.0,1.0,0.0,technical,low,190.0,5.602118820879701,0.4285714285714285,0.3281249999999999,0.48,0.57,0.2304,0.27359999999999995,0.32489999999999997,0.27359999999999995,,4.0
235,0.83,0.85,4.0,255.0,5.0,0.0,1.0,0.0,management,low,175.0,5.545177444479562,0.8131868131868131,0.765625,0.83,0.85,0.6889,0.7054999999999999,0.7224999999999999,0.7054999999999999,,5.0
236,0.4,0.53,2.0,151.0,3.0,0.0,1.0,0.0,marketing,low,111.0,5.0238805208462765,0.34065934065934067,0.265625,0.4,0.53,0.16000000000000003,0.21200000000000002,0.28090000000000004,0.21200000000000002,,3.0
237,0.43,0.45,2.0,135.0,3.0,0.0,1.0,0.0,marketing,low,95.0,4.912654885736052,0.3736263736263736,0.140625,0.43,0.45,0.18489999999999998,0.1935,0.2025,0.1935,,3.0
238,0.43,0.53,2.0,146.0,3.0,0.0,1.0,0.0,marketing,low,106.0,4.990432586778736,0.3736263736263736,0.265625,0.43,0.53,0.18489999999999998,0.22790000000000002,0.28090000000000004,0.22790000000000002,,3.0
239,0.1,0.97,7.0,254.0,4.0,0.0,1.0,0.0,sales,low,114.0,5.541263545158426,0.010989010989011005,0.953125,0.1,0.97,0.010000000000000002,0.097,0.9409,0.097,,4.0
240,0.1,0.87,7.0,289.0,4.0,0.0,1.0,0.0,sales,low,149.0,5.66988092298052,0.010989010989011005,0.796875,0.1,0.87,0.010000000000000002,0.08700000000000001,0.7569,0.08700000000000001,,4.0
241,0.37,0.46,2.0,156.0,3.0,0.0,1.0,0.0,sales,low,116.0,5.056245805348308,0.30769230769230765,0.15625,0.37,0.46,0.1369,0.17020000000000002,0.2116,0.17020000000000002,,3.0
242,0.38,0.53,2.0,156.0,3.0,0.0,1.0,0.0,sales,low,116.0,5.056245805348308,0.31868131868131866,0.265625,0.38,0.53,0.1444,0.20140000000000002,0.28090000000000004,0.20140000000000002,,3.0
243,0.4,0.5,2.0,128.0,3.0,0.0,1.0,0.0,sales,low,88.0,4.859812404361672,0.34065934065934067,0.21875,0.4,0.5,0.16000000000000003,0.2,0.25,0.2,,3.0
244,0.89,0.86,5.0,275.0,5.0,0.0,1.0,0.0,sales,low,175.0,5.62040086571715,0.879120879120879,0.78125,0.89,0.86,0.7921,0.7654,0.7395999999999999,0.7654,,5.0
245,0.45,0.46,2.0,155.0,3.0,0.0,1.0,0.0,sales,low,115.0,5.049856007249537,0.3956043956043956,0.15625,0.45,0.46,0.2025,0.20700000000000002,0.2116,0.20700000000000002,,3.0
246,0.37,0.48,2.0,159.0,3.0,0.0,1.0,0.0,sales,low,119.0,5.075173815233827,0.30769230769230765,0.1875,0.37,0.48,0.1369,0.17759999999999998,0.2304,0.17759999999999998,,3.0
247,0.46,0.49,2.0,148.0,3.0,0.0,1.0,0.0,sales,low,108.0,5.003946305945459,0.4065934065934066,0.203125,0.46,0.49,0.2116,0.22540000000000002,0.24009999999999998,0.22540000000000002,,3.0
248,0.87,0.91,4.0,228.0,5.0,0.0,1.0,0.0,sales,low,148.0,5.43372200355424,0.8571428571428571,0.859375,0.87,0.91,0.7569,0.7917000000000001,0.8281000000000001,0.7917000000000001,,5.0
249,0.11,0.84,6.0,298.0,4.0,0.0,1.0,0.0,sales,low,178.0,5.700443573390687,0.021978021978021983,0.75,0.11,0.84,0.0121,0.0924,0.7055999999999999,0.0924,,4.0
250,0.79,0.87,5.0,261.0,5.0,0.0,1.0,0.0,sales,low,161.0,5.568344503761097,0.7692307692307692,0.796875,0.79,0.87,0.6241000000000001,0.6873,0.7569,0.6873,,5.0
251,0.79,0.92,5.0,254.0,6.0,0.0,1.0,0.0,sales,low,154.0,5.541263545158426,0.7692307692307692,0.875,0.79,0.92,0.6241000000000001,0.7268000000000001,0.8464,0.7268000000000001,,6.0
252,0.19,0.59,7.0,192.0,3.0,0.0,1.0,0.0,sales,low,52.0,5.262690188904886,0.10989010989010989,0.359375,0.19,0.59,0.0361,0.11209999999999999,0.34809999999999997,0.11209999999999999,,3.0
253,0.87,0.98,4.0,248.0,5.0,0.0,1.0,0.0,sales,low,168.0,5.517452896464707,0.8571428571428571,0.96875,0.87,0.98,0.7569,0.8526,0.9603999999999999,0.8526,,5.0
254,0.6,0.92,2.0,258.0,5.0,0.0,1.0,0.0,sales,low,218.0,5.556828061699537,0.5604395604395603,0.875,0.6,0.92,0.36,0.552,0.8464,0.552,,5.0
255,0.44,0.45,2.0,156.0,3.0,0.0,1.0,0.0,sales,medium,116.0,5.056245805348308,0.3846153846153846,0.140625,0.44,0.45,0.1936,0.198,0.2025,0.198,,3.0
256,0.11,0.81,6.0,266.0,4.0,1.0,1.0,0.0,sales,medium,146.0,5.58724865840025,0.021978021978021983,0.703125,0.11,0.81,0.0121,0.08910000000000001,0.6561000000000001,0.08910000000000001,,4.0
257,0.42,0.54,2.0,156.0,3.0,0.0,1.0,0.0,sales,medium,116.0,5.056245805348308,0.36263736263736257,0.28125,0.42,0.54,0.17639999999999997,0.2268,0.2916,0.2268,,3.0
258,0.88,0.88,5.0,232.0,5.0,1.0,1.0,0.0,accounting,medium,132.0,5.4510384535657,0.868131868131868,0.8125,0.88,0.88,0.7744,0.7744,0.7744,0.7744,,5.0
259,0.11,0.84,6.0,287.0,4.0,0.0,1.0,0.0,accounting,medium,167.0,5.662960480135946,0.021978021978021983,0.75,0.11,0.84,0.0121,0.0924,0.7055999999999999,0.0924,,4.0
260,0.46,0.46,2.0,154.0,3.0,0.0,1.0,0.0,accounting,medium,114.0,5.043425116919247,0.4065934065934066,0.15625,0.46,0.46,0.2116,0.2116,0.2116,0.2116,,3.0
261,0.82,0.97,5.0,263.0,5.0,0.0,1.0,0.0,hr,medium,163.0,5.575949103146316,0.802197802197802,0.953125,0.82,0.97,0.6723999999999999,0.7953999999999999,0.9409,0.7953999999999999,,5.0
262,0.44,0.56,2.0,131.0,3.0,0.0,1.0,0.0,hr,medium,91.0,4.882801922586371,0.3846153846153846,0.3125000000000001,0.44,0.56,0.1936,0.24640000000000004,0.31360000000000005,0.24640000000000004,,3.0
263,0.11,0.78,6.0,260.0,4.0,0.0,1.0,0.0,hr,medium,140.0,5.564520407322694,0.021978021978021983,0.65625,0.11,0.78,0.0121,0.0858,0.6084,0.0858,,4.0
